"Pav—n Maldonado, Basilio Espa–a. Ministerio de Asuntos Exteriores. Instituto Hispano-Arabe de Cultura",El arte hispano-musulm‡n en su decoraci—n geomŽtrica : una teor’a para un estilo.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biddick, Kathleen",The shock of medievalism.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Millet, V’ctor",HŽroes de libro : poes’a heroica en las culturas anglogerm‡nicas medievales.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thomas de antonio, Clara Mar’a, ed.; GimŽnez Reillo, Antonio, ed.",El saber en Al-Andaluz : homenaje al profesor D. Pedro Mart’nez Mont‡vez.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chubut. Provincia. Gobierno,Comunicaciones de las Primeras Jornadas de Arqueolog’a de la Patagonia.,===> Solicitar a/por: DIPA: 6-1-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ceballos Escalera y Gila, Alfonso de","Ordo–o III - 951-956, Sancho I - 956-966, Ordo–o IV - 958-959, Ramiro III - 966-985, Vermudo II - 982-999 -o- Reyes de Le—n (2).",===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montoya Ram’rez, Mar’a Isabel; Mu–oz Mart’n, Mar’a Nieves",Las letras y las ciencias en el medievo hisp‡nico.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arce, Javier",MŽrida tardorromana (300-580 d.C.).,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barberena, Ramiro",Arqueolog’a y biogeograf’a humana en Patagonia Meridional.,===> Solicitar a/por: DIMED: N0,,,,,,AR,<HISTORIA>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Assmann, Jan",Death and salvation in Ancient Egypt.,===> Solicitar a/por: DEGIP: 3-4-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leclant, Jean",Recherches dans la pyramide et au temple haut du Pharaon PŽpi Ier. a Saqqarah.,===> Solicitar a/por: DEGIP: 4-1-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bolshakov, Andrey O.",Man and his double in Egyptian ideology of the Old Kingdom.,===> Solicitar a/por: DEGIP: 3-4-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Coumert, Magali",Origines des peuples : les rŽcits du Haut Moyen åge occidental (550-850).,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Detoraki, Marina",Le martyre de Saint ArŽthas et de ses compagnos (BHG 166) : Le massacre de Najr‰n I.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lachmann, Richard",Capitalists in spite of themselves : elite conflict and economic transitions in early modern Europe.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Olstein, Diego Adri‡n","La era moz‡rabe : los moz‡rabes de Toledo (siglos XII y XIII) en la historiograf’a, las fuentes y la historia.",===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mirecki, Paul, ed.; Meyer, Marvin, ed.",Magic and ritual in the ancient world -o- Religions in the Graeco Roman world.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meri, Josef W.",The cult of saints among muslims and jews in medieval Syria.,===> Solicitar a/por: DIMED: I0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Touati, Houari",Islam et voyage au Moyen åge.,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ferro, Marc",Les tabous de l'histoire.,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boudet, Jean Patrick","Entre science et nigromance : astrologie, divination et magie dans",===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crouzet Pavan, Elisabeth, dir.; Verger, Jacques, dir.",La dŽrision au Moyen Age : de la practique sociale au rituel politique.,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corral, Pedro de; Fogelquist, James Donald, ed.",Cr—nica del Rey don Rodrigo postrimero rey de los godos (cr—nica sarracina).,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Flusin, Bernard",La civilisation byzantine.,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vauchez, AndrŽ, dir.","Lieux sacrŽs, lieux de culte, sanctuaires : approaches terminologiques, mŽthodologiques, historiques et monographiques.",===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iogna Prat, Dominique","La Maison Dieu : une histoire monumentale de l'Eglise au Moyen Age, v.800 -v. 1200.",===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iglesia Duarte, JosŽ Ignacio de la, coord.",El comercio en la Edad Media.,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ar’zaga Bolumburu, Beatriz, ed.; Sol—rzano Telechea, Jesœs A., ed.",El espacio urbano en la Europa medieval.,===> Solicitar a/por: DIMED: N0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morello, Flavia, ed.; Martinic, Mateo, ed.; Prieto, Alfredo, ed.; Bahamonde, Gabriel, ed.","Arqueolog’a de Fuego-Patagonia Meridional. Levantando piedras, desenterrando huesos... y develando arcanos.",===> Solicitar a/por: DIPA: 6-1-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paredes, Rogelio C., pr—l.",Un relato de diversos viajes y descubrimientos recientes .,===> Solicitar a/por: DIPA: 6-1-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chazelle, Celia Martin","The cross, the imagen and the passion in Carolingian thought and art.",===> Solicitar a/por: DIMED:U2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"L'Heureux, Gabriela Lorena",El estudio arqueol—gico del proceso coevolutivo entre las poblaciones humanas y las poblaciones de guanaco en Patagonia meridional y norte de Tierra del Fuego .,===> Solicitar a/por: DIPA: 6-1-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garc’a Pelayo y Gross, Ram—n",Dictionnaire franais espagnol espa–ol francŽs.,===> Solicitar a/por: DIMED: U2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Houts, Elisabeth M. C. van",Local and regional chronicles.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Verhulst, Adriaan",Le paysage rural: les structures parcellaires de l'Europe du Nord-Ouest.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stiennon, Jacques",L' Žcriture.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ward, John O.","Ciceronian rhetoric in treatise, scholion and commentary.",===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martimort, A. G.",Les lectures liturgiques et leurs livres.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bozoky, Edina",Charmes et prires apotropa•ques.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle, Beberly Mayne",The sermon.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oberste, J.",Die dokumente der Klšsterlichen Visitationen.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bur, Michel",Le ch‰teau.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"David, Johan",L' outil.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laurioux, Bruno",Les livres de cuisine mŽdiŽvaux.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caviness, Madeline H.",Stained glass windows.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Abeele, Baudouin van den",La littŽrature cynŽgŽtique.,===> Solicitar a/por: DIMED:B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tebes, Juan Manuel","Pottery makers and premodern exchange in the Fringes of Egypt: an approximation to the distribution of Iron Age midianite pottery,",===> Solicitar a/por: DEGIP:PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pfoh, Emanuel","De la evocaci—n del pasado: la narrativa b’blica y la historiograf’a cl‡sica en comparaci—n, pp. 113-136",===> Solicitar a/por: DEGIP:PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solari, Tom‡s, comp.; G—mez, Jorge, comp.","Biblioclast’a : los robos, la represi—n y sus resistencias en bibliotecas, archivos y museos de LatinoamŽrica.",===> Solicitar a/por: DIGEO:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guglielmi, Nilda, coord.; Rucquoi, Adeline, coord.",Derecho y justicia: el poder en la Europa medieval -o- Droit et justice: le pouvoir dans l'Europe mŽdiŽvale.,===> Solicitar a/por: DIGEO:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BartolomŽ Mart’nez, BernabŽ","Historia de la acci—n educadora de la iglesia en Espa–a I : edades antigua, media y moderna.",===> Solicitar a/por: DIMED: 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universitat de Barcelona,Acta historica et archaeologica mediaevalia.,===> Solicitar a/por: DIMED: I5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ateneo Pontificio Regina Apostolorum,"Alpha Omega -o- Revista di filosofia e teologia dell«Ateneo Pontificio Regina Apostolorum. Roma: Ateneo Pontificio Regina Apostolorum, ",===> Solicitar a/por: DIMED: T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anclajes -o- Revista del Instituto de an‡lisis semi—tico del discurso.,,===> Solicitar a/por: DIMED: L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecole des Hautes Etudes en Sciences Sociales,"Annales, Histoire, Sciences Sociales.",===> Solicitar a/por: DIMED: T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FacultŽ des Lettres et Sciences Humaines de Nice,Annales de la FacultŽ des Lettres et Sciences Humaines de Nice.,===> Solicitar a/por: DIMED:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annali. Universitˆ Ca'Foscari di Venezia.,"Venezia: Universitˆ Ca'Foscari di Venezia, En Biblioteca: 5 (2003)",===> Solicitar a/por: DIMED:T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scuola Normale Superiore de Pisa. Clase de Lettere e Filosofia,"Annali de la Scuola Normale Superiore de Pisa. Clase de Lettere e Filosofia. Pisa: Scuola Normale Superiore de Pisa,",===> Solicitar a/por: DIMED: W2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consejo Superior de Investigaciones Cient’ficas ,Anuario de Estudios Medievales. ,===> Solicitar a/por: DIMED: P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aportes para la historia.,,===> Solicitar a/por: DIMED:A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad Nacional de Mar del Plata. Facultad de Humanidades,"Aristas. Revista de estudios e investigaciones. Mar del Plata: Universidad Nacional de Mar del Plata. Facultad de Humanidades, En Biblioteca: nro. 1, n ro. 2, nro. 3; nro. 5; nro. 6, 2011",===> Solicitar a/por: DIMED:X1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollettino della ricerca sui libri de famiglia.,,===> Solicitar a/por: DIMED: J-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byzantion nea hell‡s.,,===> Solicitar a/por: DIMED: H-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadernos Patr’sticos.,,===> Solicitar a/por: DIMED: H-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cahiers de Civilisation MŽdiŽvale.,,===> Solicitar a/por: DIMED: C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cahiers du Centre de Recherches Historiques.,,===> Solicitar a/por: DIMED: I2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cahiers Marc Bloch.,,===> Solicitar a/por: DIMED: J-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cassiodorus. Rivista di studi sulla tarda Antichitˆ.,,===> Solicitar a/por: DIMED: J-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalogue gŽnŽral des manuscrits des bibliothques publiques en France.,,===> Solicitar a/por: DIMED: A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circe de cl‡sicos y modernos.,,===> Solicitar a/por: DIMED: O3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clio y asociados. La historia ense–ada.,,===> Solicitar a/por: DIMED: H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compostelle. Cahiers d'Etudes de Recherche et d'Histoire,Compostellanes.,===> Solicitar a/por: DIMED: A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuaderna. Revista de estudios human’sticos de Talavera y su antigua tierra.,,===> Solicitar a/por: DIMED: X1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuadernos de Historia de Espa–a.,,===> Solicitar a/por: DIMED: T 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuadernos del CEMYR.,,===> Solicitar a/por: DIMED: J-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Faulkner, R.O.",The ancient egyptian coffin texts : spells 1-1185 and indexes.,===> Solicitar a/por: DEGIP: 3-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuadernos del Sur.,,===> Solicitar a/por: DIMED: T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diadokhe. Revista de estudios de filosof’a plat—nica y cristiana.,"En Biblioteca: vol. 2, nros. 1-2 (1999)",===> Solicitar a/por: DIMED: T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimens™es. Revista de Hist—ria da Ufes.,,===> Solicitar a/por: DIMED: W1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early Medieval Europe.,,===> Solicitar a/por: DIMED: A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
